V,3.2.14,2016-08-17 14:39:18 +0900,/home/vagrant/wint/tmp/data/001/0001/001/analy/adlint/output
W,../adlint.c,1,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,2,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,2,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,3,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,5,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,6,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,7,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,9,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,11,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,12,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,12,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,13,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,20,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,21,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,21,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,22,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,24,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,40,22,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,40,22,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,41,22,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,41,22,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,42,22,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,43,23,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,45,17,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,45,17,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,47,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,47,3,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,54,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,54,3,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,59,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,64,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,64,3,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,69,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,74,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,81,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,81,3,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,87,2,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,93,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,93,3,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,99,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,113,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,114,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,115,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,117,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,118,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,119,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
