V,3.2.14,2016-08-17 14:40:29 +0900,/home/vagrant/wint/tmp/data/001/0001/001/analy/adlint/output
W,../adlint.c,1,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,2,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,2,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,3,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,5,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,6,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,7,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,9,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,11,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,12,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,12,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,13,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,14,58,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,14,58,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,15,58,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,15,58,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,16,58,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,16,58,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,17,58,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,17,58,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,19,58,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,19,58,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,20,58,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,20,58,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,21,58,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,21,58,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,22,58,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,22,58,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,24,50,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,24,50,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,25,50,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,26,50,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,27,50,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,27,50,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,28,50,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,29,50,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,29,50,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,30,50,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,30,50,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,31,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,32,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,33,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,35,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,50,17,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
