V,3.2.14,2016-08-17 14:39:48 +0900,/home/vagrant/wint/tmp/data/001/0001/001/analy/adlint/output
W,../adlint.c,1,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,2,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,2,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,3,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,5,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,6,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,7,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,9,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,11,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,12,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,12,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,13,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,22,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,23,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,23,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,24,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,26,1,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,55,26,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,56,26,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,57,26,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,57,26,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,60,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,61,65,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,62,65,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,63,64,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,64,64,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,66,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,69,45,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,69,45,c_builtin,W0576,UNC,X99,基本ソース文字集合に含まれない文字が、ソースファイル `../adlint.c' のコメントの中で使われています。
W,../adlint.c,70,54,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,77,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,107,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,108,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,109,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,111,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,112,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,113,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,135,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,180,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,216,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,217,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,218,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,258,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,259,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,260,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,328,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,329,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,330,1,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
W,../adlint.c,337,3,c_builtin,W0511,UNC,X99,C++ コメント `//' が使われています。
